"V1","V2","V3","V4"
637.956025742882,464.669270909069,343.525089750228,544.103451283309
311.576663711029,433.378989059076,483.410805755179,328.727351373196
474.256875157357,373.46594066217,582.63801096273,397.598555510025
350.06487473086,384.106151778273,545.953181895389,243.494175200568
275.660454025672,284.083028453964,448.809356410402,142.387365696734
188.183333939301,119.594654728805,322.307724575654,62.5320108118399
74.7064256742639,28.8997421616894,275.800690360691,10.3345717843289
12.3286638946596,4.83612495728614,258.577215821644,0.583173283158864
510.01930013212,442.841363756668,231.06570691008,526.065591113186
-34.0218911513746,149.578100300284,53.4238531667962,4.5455864303283
299.441746551591,170.879606844993,55.4128238895133,313.334793679989
114.048149646388,198.371392592156,120.004599098875,227.697040094303
321.632310467328,263.365651216165,211.331165323484,313.633209586336
332.539474793969,266.676464878967,267.132970430097,185.898004226899
158.732255110151,133.648950734805,337.447866877848,36.9388142441943
28.0977314696307,29.6934872108412,411.259013121532,2.87572475393606
549.470134999691,427.763900420744,87.7235993550166,553.854449872752
189.433002213137,245.054628302346,184.892018988718,145.509270247784
520.512454988575,414.883964608331,475.529025012375,480.733214336016
170.484576757562,237.747594873322,399.646842452818,135.789356579128
300.226953626756,196.049442770479,368.78440754256,365.82098019973
305.59741539473,312.523772111925,246.214199074306,288.144882907841
181.283762967637,238.176198228253,230.904408038557,84.7507576818696
39.1511617456884,65.6589790878474,362.040870161799,10.6649640362349
509.32061728737,384.718261472921,18.0214590495149,543.131369379221
97.41141963108,205.335447870076,74.9108313890535,60.90056182831
289.789118380977,278.33305362562,121.818330300897,449.453383390377
269.676111889534,304.081754202743,99.7769384366756,130.634629626558
317.828901180087,251.309473566322,327.287644836379,382.477662958273
328.295273380762,254.358597549444,295.339825493286,362.84021180692
238.781290284478,265.022257365033,288.18904511959,137.478910514166
62.2202119945677,94.3652456295241,349.059512735245,20.2754998422331
361.121569676392,347.543257366388,1.23903432422084,529.709456341852
292.03445164275,281.143263477603,4.61782572866888,131.924438902333
356.433729283521,256.980179242883,1.89048398868587,435.025682327872
281.362409522084,302.494674408137,47.4577035914009,166.816801296254
241.616971515443,285.394059921302,210.522012131161,372.146022771201
312.207586071419,292.865936553931,304.996835293649,343.629947948275
226.060795112159,312.150654820165,398.348578811732,118.251229811774
57.3308008247421,118.81673954743,321.235408374129,15.4762261628835
101.598582007432,205.344627560328,0.0223884916276709,362.680151045778
164.268310367921,276.088871324963,0.0342485446922877,146.298414768165
252.652015491834,335.666897027222,0.747929941711221,401.590230904364
274.791748417207,303.989817274511,13.0442882053742,208.313961850731
314.53332935821,220.490503449479,54.1037896089687,324.097461944924
351.406466218492,267.142102369897,134.831864758706,278.797641552952
185.3375677465,260.020967728059,223.084973660645,81.1331211369087
35.0875872532808,89.4834461570292,155.80183378336,8.06574697007059
9.12772486417153,41.9150863830966,9.21536916681192e-05,310.665819157747
24.2524234321472,91.3287538984636,0.00144420036910138,128.815028583244
60.6609695574051,198.405856748478,0.076954475143558,216.862426321281
127.570223677529,291.328476735358,0.923461465452904,243.149808117931
242.238784373412,344.197300965704,5.49907143479968,321.258453135891
289.502693850192,407.643791814345,22.5959151837754,241.4829408649
137.347671606066,275.409541838127,43.526480410403,67.8445656478915
21.7868650924477,69.2176890367217,29.5460309898882,6.21406518468469
0.275166244243767,2.88420720188384,3.64768803349899e-07,115.257164809306
1.29276459044223,11.899209824533,4.38970716104854e-05,68.9092278188008
6.18902145575949,46.1563013791009,0.00154818864044434,142.842771045893
25.3555457855925,122.595689566271,0.0229863615710154,277.109019687283
74.1750256945026,265.600568357503,0.237182999345801,282.917446115729
101.251412668341,383.792356267534,1.34081223450566,161.227503738321
48.4877836770742,246.206460314475,2.81406594770319,41.8571047158968
7.44011563421693,55.3953504793528,1.92089886924506,3.78747941036658
