"","cgm","insulin","time_of_day_label","qsa_estimate","is_optimal"
"1",50.4238976192571,0.169516666666667,"time_of_day_1",2.27817062197496,FALSE
"2",56.4887955841094,0.169516666666667,"time_of_day_1",2.4715408025226,FALSE
"3",62.5536935489616,0.169516666666667,"time_of_day_1",2.64882883533586,FALSE
"4",68.6185915138139,0.169516666666667,"time_of_day_1",2.80734375677666,FALSE
"5",74.6834894786661,0.169516666666667,"time_of_day_1",2.94538391659487,FALSE
"6",80.7483874435184,0.169516666666667,"time_of_day_1",3.06222067535409,FALSE
"7",86.8132854083707,0.169516666666667,"time_of_day_1",3.15802004875975,FALSE
"8",92.8781833732229,0.169516666666667,"time_of_day_1",3.2337189582809,FALSE
"9",98.9430813380752,0.169516666666667,"time_of_day_1",3.29087113702944,FALSE
"10",105.007979302927,0.169516666666667,"time_of_day_1",3.33147518973391,FALSE
"11",111.07287726778,0.169516666666667,"time_of_day_1",3.35779540572626,FALSE
"12",117.137775232632,0.169516666666667,"time_of_day_1",3.3721853344265,FALSE
"13",123.202673197484,0.169516666666667,"time_of_day_1",3.37692453362013,FALSE
"14",129.267571162337,0.169516666666667,"time_of_day_1",3.37407933985255,FALSE
"15",135.332469127189,0.169516666666667,"time_of_day_1",3.36539792734703,FALSE
"16",141.397367092041,0.169516666666667,"time_of_day_1",3.35224760539212,FALSE
"17",147.462265056893,0.169516666666667,"time_of_day_1",3.33559813249357,FALSE
"18",153.527163021746,0.169516666666667,"time_of_day_1",3.31604927462328,FALSE
"19",159.592060986598,0.169516666666667,"time_of_day_1",3.29389482427862,FALSE
"20",165.65695895145,0.169516666666667,"time_of_day_1",3.26920996645047,FALSE
"21",171.721856916302,0.169516666666667,"time_of_day_1",3.24194535076898,FALSE
"22",177.786754881155,0.169516666666667,"time_of_day_1",3.21201038584734,FALSE
"23",183.851652846007,0.169516666666667,"time_of_day_1",3.17933054045882,FALSE
"24",189.916550810859,0.169516666666667,"time_of_day_1",3.14386864217596,FALSE
"25",195.981448775711,0.169516666666667,"time_of_day_1",3.10560749244612,FALSE
"26",202.046346740564,0.169516666666667,"time_of_day_1",3.06449923249634,FALSE
"27",208.111244705416,0.169516666666667,"time_of_day_1",3.0203942124516,FALSE
"28",214.176142670268,0.169516666666667,"time_of_day_1",2.97296715374096,FALSE
"29",220.24104063512,0.169516666666667,"time_of_day_1",2.92166009614017,FALSE
"30",226.305938599973,0.169516666666667,"time_of_day_1",2.865659566666,FALSE
"31",232.370836564825,0.169516666666667,"time_of_day_1",2.80391987790525,FALSE
"32",238.435734529677,0.169516666666667,"time_of_day_1",2.73523637214598,FALSE
"33",244.50063249453,0.169516666666667,"time_of_day_1",2.65836317509735,FALSE
"34",250.565530459382,0.169516666666667,"time_of_day_1",2.57216129180609,FALSE
"35",256.630428424234,0.169516666666667,"time_of_day_1",2.47575637152552,FALSE
"36",262.695326389086,0.169516666666667,"time_of_day_1",2.36868259014138,FALSE
"37",268.760224353939,0.169516666666667,"time_of_day_1",2.25099060185644,FALSE
"38",274.825122318791,0.169516666666667,"time_of_day_1",2.12330322633765,FALSE
"39",280.890020283643,0.169516666666667,"time_of_day_1",1.98681129774454,FALSE
"40",286.954918248495,0.169516666666667,"time_of_day_1",1.84321196823329,FALSE
"41",293.019816213348,0.169516666666667,"time_of_day_1",1.69460051753823,FALSE
"42",299.0847141782,0.169516666666667,"time_of_day_1",1.54333251937956,FALSE
"43",305.149612143052,0.169516666666667,"time_of_day_1",1.39187510122477,FALSE
"44",311.214510107904,0.169516666666667,"time_of_day_1",1.24266418557828,FALSE
"45",317.279408072757,0.169516666666667,"time_of_day_1",1.09798016797736,FALSE
"46",323.344306037609,0.169516666666667,"time_of_day_1",0.959849105356411,FALSE
"47",329.409204002461,0.169516666666667,"time_of_day_1",0.829971682914434,FALSE
"48",335.474101967313,0.169516666666667,"time_of_day_1",0.709678938955764,FALSE
"49",341.538999932166,0.169516666666667,"time_of_day_1",0.599912133093873,FALSE
"50",347.603897897018,0.169516666666667,"time_of_day_1",0.501223796567405,FALSE
"51",50.4238976192571,0.414973809523811,"time_of_day_1",2.44929601687713,FALSE
"52",56.4887955841094,0.414973809523811,"time_of_day_1",2.65219535952182,FALSE
"53",62.5536935489616,0.414973809523811,"time_of_day_1",2.8368139238617,FALSE
"54",68.6185915138139,0.414973809523811,"time_of_day_1",3.00039518161549,FALSE
"55",74.6834894786661,0.414973809523811,"time_of_day_1",3.14130332261006,FALSE
"56",80.7483874435184,0.414973809523811,"time_of_day_1",3.25899265496222,FALSE
"57",86.8132854083707,0.414973809523811,"time_of_day_1",3.35390703401035,FALSE
"58",92.8781833732229,0.414973809523811,"time_of_day_1",3.42732919036338,FALSE
"59",98.9430813380752,0.414973809523811,"time_of_day_1",3.48119793015052,FALSE
"60",105.007979302927,0.414973809523811,"time_of_day_1",3.51790802080251,FALSE
"61",111.07287726778,0.414973809523811,"time_of_day_1",3.54010502846698,FALSE
"62",117.137775232632,0.414973809523811,"time_of_day_1",3.55048630419272,FALSE
"63",123.202673197484,0.414973809523811,"time_of_day_1",3.55161947369591,FALSE
"64",129.267571162337,0.414973809523811,"time_of_day_1",3.54579015023733,FALSE
"65",135.332469127189,0.414973809523811,"time_of_day_1",3.53488994797136,FALSE
"66",141.397367092041,0.414973809523811,"time_of_day_1",3.52035334768951,FALSE
"67",147.462265056893,0.414973809523811,"time_of_day_1",3.5031473318816,FALSE
"68",153.527163021746,0.414973809523811,"time_of_day_1",3.48381143696617,FALSE
