"V1","V2","V3","V4"
108.343123691337,404.438145354475,554.462982466653,142.329837871621
108.226118694897,287.918856653974,587.006973429739,242.410371758662
102.245072171416,280.468297933149,333.408177186642,235.39495910398
141.093751699664,175.177978184838,329.85181188991,191.809251339461
190.273323183894,96.2153354037301,226.073274785991,105.634946826432
166.161772109764,77.7049741786592,148.038721812744,32.896280032654
111.587922942662,37.1752994698009,64.4964438912329,4.65237711105176
67.2838587201887,7.05303465608713,10.5120866134061,0.254440717210109
223.676239411223,492.953944690797,320.438944756934,282.11987984707
236.047111517622,72.9173493844075,290.407388818679,274.948723203932
225.661334177334,269.133238395147,198.717242616413,210.054666262668
213.781984869152,248.717269443863,221.882753769844,271.284921327215
209.558512647858,202.199059829742,202.755562208642,224.40890405849
225.057730367128,229.590448624361,289.009993279035,101.719851190749
234.59720691344,124.385145491877,168.977927129786,18.3972999547505
216.113518388215,25.0103011341186,30.408572442467,1.15820333664022
175.810572430823,566.117495417572,82.9091648693121,346.832225936689
191.928887932943,154.998848899521,232.151336270775,210.520697751041
245.024501408428,270.858324390068,475.711251674139,123.963636897943
248.885590313913,212.813223518163,376.996379995703,222.722321752422
167.387663455182,211.319488525775,186.174247646007,241.331795987202
188.428467481378,306.290023430521,318.885442986302,147.896936781868
183.257464568632,194.195489825189,224.142259696285,30.5227761228442
283.762427640435,43.2112637212852,44.2586198717582,2.00583197111948
54.7595375551592,472.863354889691,16.8219693800923,316.211385820647
75.5678750825157,360.396822736846,106.08018115619,354.273576274229
219.819888055237,309.051293558992,291.636023297285,281.340547788738
357.52344718159,209.259256745986,341.180085970329,283.214517156316
286.563961243276,179.157301824506,299.24125632792,306.400787539641
315.885027643582,286.976030893201,391.230985115156,175.401884852604
227.181141664042,225.900688642174,247.478594913587,32.7169199969602
368.258862534544,56.7291956564276,48.607660875272,1.94180924500604
6.93414618896735,155.392858852644,1.68150493480691,189.898056033153
26.0613744790582,237.000945931746,14.4535340565746,382.186858053996
160.359844309412,366.578622327416,54.4355268537365,297.332825775819
336.982704117992,367.444241301528,111.451134412761,208.620683067557
295.828111487548,230.23731872559,211.272691244085,337.451792728272
292.469850624638,283.166142944128,319.762200861868,199.817982894777
289.959740276924,237.165096669244,191.501943136874,34.8200531107559
494.533542618974,61.6503476170992,36.7834862805295,1.90094709873884
0.547680661076362,20.6219287791526,0.0594036164547738,72.6314501554555
8.77469608265475,72.6829755130139,0.685026548537191,238.942141483092
77.1552143816249,201.555539098986,4.01036025293954,301.673243997342
243.804613973165,287.33307614975,17.0861186948769,299.088243734306
357.678979121128,278.673595282085,62.7958331488016,369.365455475683
255.232243983687,344.195142273029,112.326761562661,188.021319461959
169.087390930204,240.62625961812,69.092485243307,30.4528812038605
399.20816833227,57.1471092988576,13.5563483668891,1.58024913305324
0.0523241020824168,1.33265473652589,0.000770141585602671,13.490727859846
1.55545695464002,9.75097283389039,0.0131894096667061,63.9682225977251
17.6686838806885,40.9366557173348,0.14589249208327,145.90404413625
84.694024318482,100.085040290475,1.39542830928023,262.680126344048
201.14963644294,223.65262739342,7.57099768241263,294.902392306322
231.618310909231,356.715952106296,15.0610247838296,128.23611827505
255.179042617207,232.34499843324,9.74840324029214,19.0180731758224
346.233977719931,51.4235874492067,2.00256202438057,0.935527789295307
0.00292600600201022,0.0436488472139112,4.05991450872717e-06,0.988048595624676
0.109058739916978,0.529949006320587,0.000122555462380964,6.92324858117896
1.68310137418759,3.66383853149621,0.00313273867584426,29.8213338669577
12.910368691926,20.7082123044171,0.0518444990071613,80.8654025668133
54.3938808792437,88.9223359057881,0.335527974107287,94.9872081035827
138.337581272293,172.246146246664,0.718685384413836,40.1917547237641
251.86215175166,117.78222926053,0.491508572087693,5.84047538804837
251.199195686815,26.4424147718494,0.106181427965817,0.283950193051818
