"V1","V2","V3","V4"
253.82333446257,317.384234912165,564.62606171948,281.921444742879
426.249481426669,420.992336276937,545.056107913303,423.293324394424
432.163136668444,374.687469985512,498.347345843055,363.826152641905
397.814090230872,359.779254863132,554.900420749193,311.742233377821
321.448225084771,276.210229425556,467.296919721743,201.603491994058
246.091116133534,222.270997153018,372.930769727623,76.3877035913133
91.7468052481198,100.656626504153,241.960666902908,14.0680862356351
11.9126524819017,23.1488740721224,89.6597955252687,1.01074894998741
343.661748373544,386.439142493677,370.003321985613,344.045327035738
294.365544716321,261.995129351214,168.314267157319,270.375842172705
165.424558708409,175.824403331586,104.558729405536,186.23498253817
231.491021797141,239.747592330896,121.458146980562,344.504078765339
243.702277984591,246.415553466672,205.89103396394,336.082493064436
349.538027753278,346.028574114839,321.090531312559,162.506085333476
174.06638775981,223.572396831819,343.701184273325,33.6294500405636
26.7822193624839,102.622508358657,190.577845295357,2.52957431351766
384.581149503241,412.042136572774,136.508720180785,383.302231466162
323.11960059636,274.025828117965,269.845843483982,278.27673632658
278.154272694884,350.71091102689,515.062683731282,232.309413644825
394.925180795278,358.009275003909,430.349202219241,268.728199297992
231.693772605778,200.844598844855,264.970039216521,269.748911574544
354.294945069337,326.013015381745,235.270731787305,160.17427265914
234.15276367957,300.630854223284,375.343974370372,35.8242108258253
46.1056582745154,224.84933059537,283.107199343585,2.74946024095393
313.269571081684,420.258277648046,26.090233630799,399.354269721226
352.495848837031,273.632095191306,105.392634980669,292.554239913756
253.331597945359,225.823126864242,244.616685124584,332.681508600296
306.590343441931,351.828511976092,320.023226460649,299.869160409582
233.648572010256,280.176613718862,355.479456173952,282.484267581935
373.936183555888,350.407617296633,371.073488907191,204.424823584188
272.394343132911,301.669706651188,409.261418490261,52.3944735403696
59.9840431818981,197.647268957279,265.017673862251,4.44677376338868
142.417669510299,333.794873466835,1.76057747276673,385.550686205062
274.125493529164,368.216246144584,9.79168012622522,242.374841081039
357.137882242529,283.308991653918,30.7331263713268,251.12176478432
330.894912503749,291.819112319622,74.3742745372127,310.729113412046
231.727797954622,227.175310450237,147.008867213843,354.728167040175
354.96654154519,324.178266776948,198.752369361924,283.999627370835
240.707718810793,269.927645148882,185.974778597842,81.9575699899109
51.1643594990846,100.381891131277,101.465579794275,7.72573194920344
29.746280777481,129.398558818127,0.0378111084429152,342.585890146432
103.242603933922,253.84140958199,0.282525123366611,394.788510839675
238.255086887764,358.349815724229,1.50314076620691,291.835063180874
308.878054825556,367.36534152426,6.83949281370518,227.400567134414
364.21404359469,296.371838245394,20.023257187662,297.593124624519
425.225269210234,359.989716827161,31.308782677752,257.404484338976
207.984219894529,277.47489917861,27.1104418971764,77.058432067125
35.6237379780531,82.7627585767389,13.1338342771981,7.44103079430016
2.4730292136896,18.2764344317553,0.000269599010877239,167.185653426802
14.0766146259733,57.1053868323294,0.00318041354335968,314.798232819257
47.7125651064712,131.312697309336,0.0330214135739863,341.955413205286
103.537693227664,214.083309886478,0.241713978065258,341.881528466267
214.393621996556,309.259920839292,0.907304150882041,413.451487891699
246.038901556173,414.79283027884,1.53081054191439,278.226152779854
102.406040831174,329.527040196374,1.24444911255553,68.2031046308339
14.6532868753451,117.979630063349,0.54483419639864,5.60997090121034
0.078311270710214,0.911319336245123,7.23880917960119e-07,32.1888756579003
0.673494083159893,4.58221479243795,1.66053161621991e-05,90.1250096213812
3.40000974167733,17.3950581375409,0.000304950236648528,171.056098352931
14.1670867700571,51.2725914225584,0.00307155402139948,321.782655717717
41.7632606523109,133.086960635717,0.0134953534055052,460.301212582437
49.1755314345972,250.250822806311,0.023621435166592,281.72891861719
19.6025062280094,258.733074036277,0.01802266363452,59.5464484180126
2.58658247214278,114.477063043287,0.00712426756255836,4.1236836200446
